path,label
fa1_outputs\balanced\walking\aug547_C_flipped_Home_02_video (55)_f162.png,walking
fa1_outputs\balanced\standing\Office_video (17)_f86.png,standing
fa1_outputs\balanced\walking\aug560_C_flipped_Office_video (18)_f574.png,walking
fa1_outputs\balanced\sitting\aug788_brightness_jitter_Home_01_video (6)_f48.png,sitting
fa1_outputs\balanced\fall\aug182_B_rotated_15deg_Coffee_room_01_video (38)_f254.png,fall
fa1_outputs\balanced\fall\Coffee_room_02_video (51)_f121.png,fall
fa1_outputs\balanced\normal\Home_02_video (32)_f72.png,normal
fa1_outputs\balanced\standing\Home_01_video (1)_f132.png,standing
fa1_outputs\balanced\normal\aug76_D_zoom_1.3x_Coffee_room_01_video (29)_f0.png,normal
fa1_outputs\balanced\standing\Home_02_video (53)_f108.png,standing
fa1_outputs\balanced\standing\Lecture_room_video (20)_f238.png,standing
fa1_outputs\balanced\walking\aug201_brightness_jitter_Office_video (15)_f0.png,walking
fa1_outputs\balanced\standing\Office_video (6)_f83.png,standing
fa1_outputs\balanced\sitting\Home_02_video (41)_f210.png,sitting
fa1_outputs\balanced\fall\Coffee_room_02_video (57)_f492.png,fall
fa1_outputs\balanced\standing\Home_01_video (12)_f129.png,standing
fa1_outputs\balanced\normal\aug75_C_flipped_Coffee_room_01_video (28)_f35.png,normal
fa1_outputs\balanced\fall\aug135_C_flipped_Coffee_room_01_video (31)_f158.png,fall
fa1_outputs\balanced\normal\Lecture_room_video (18)_f789.png,normal
fa1_outputs\balanced\walking\aug551_D_zoom_1.3x_Home_02_video (60)_f78.png,walking
fa1_outputs\balanced\normal\Coffee_room_01_video (33)_f170.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (12)_f270.png,standing
fa1_outputs\balanced\normal\aug277_D_zoom_1.3x_Home_01_video (28)_f43.png,normal
fa1_outputs\balanced\sitting\Office_video (4)_f192.png,sitting
fa1_outputs\balanced\normal\Home_02_video (49)_f31.png,normal
fa1_outputs\balanced\fall\Office_video (12)_f268.png,fall
fa1_outputs\balanced\fall\Home_01_video (20)_f86.png,fall
fa1_outputs\balanced\normal\Coffee_room_01_video (19)_f133.png,normal
fa1_outputs\balanced\walking\aug788_D_zoom_1.3x_Coffee_room_01_video (38)_f0.png,walking
fa1_outputs\balanced\walking\aug349_D_zoom_1.3x_Office_video (19)_f263.png,walking
fa1_outputs\balanced\fall\aug90_brightness_jitter_Coffee_room_01_video (21)_f93.png,fall
fa1_outputs\balanced\sitting\Coffee_room_01_video (48)_f292.png,sitting
fa1_outputs\balanced\sitting\aug468_brightness_jitter_Office_video (16)_f128.png,sitting
fa1_outputs\balanced\walking\aug734_brightness_jitter_Home_01_video (29)_f101.png,walking
fa1_outputs\balanced\sitting\aug424_B_rotated_15deg_Home_01_video (17)_f96.png,sitting
fa1_outputs\balanced\fall\aug239_B_rotated_15deg_Coffee_room_01_video (6)_f143.png,fall
fa1_outputs\balanced\normal\aug36_D_zoom_1.3x_Coffee_room_01_video (17)_f138.png,normal
fa1_outputs\balanced\normal\Home_02_video (45)_f81.png,normal
fa1_outputs\balanced\normal\aug356_brightness_jitter_Home_02_video (40)_f96.png,normal
fa1_outputs\balanced\sitting\aug781_brightness_jitter_Home_01_video (26)_f43.png,sitting
fa1_outputs\balanced\walking\aug279_C_flipped_Office_video (19)_f41.png,walking
fa1_outputs\balanced\standing\Coffee_room_01_video (11)_f193.png,standing
fa1_outputs\balanced\normal\aug17_brightness_jitter_Coffee_room_01_video (14)_f132.png,normal
fa1_outputs\balanced\sitting\Coffee_room_01_video (34)_f0.png,sitting
fa1_outputs\balanced\normal\aug348_D_zoom_1.3x_Home_02_video (39)_f144.png,normal
fa1_outputs\balanced\normal\aug153_B_rotated_15deg_Coffee_room_02_video (51)_f177.png,normal
fa1_outputs\balanced\normal\Home_01_video (21)_f108.png,normal
fa1_outputs\balanced\walking\aug932_B_rotated_15deg_Coffee_room_01_video (38)_f70.png,walking
fa1_outputs\balanced\standing\Coffee_room_01_video (29)_f82.png,standing
fa1_outputs\balanced\walking\aug150_C_flipped_Coffee_room_01_video (38)_f140.png,walking
fa1_outputs\balanced\normal\Lecture_room_video (10)_f308.png,normal
fa1_outputs\balanced\sitting\aug537_C_flipped_Coffee_room_01_video (25)_f32.png,sitting
fa1_outputs\balanced\walking\aug892_brightness_jitter_Home_02_video (50)_f273.png,walking
fa1_outputs\balanced\walking\aug552_D_zoom_1.3x_Lecture_room_video (12)_f421.png,walking
fa1_outputs\balanced\fall\aug180_B_rotated_15deg_Coffee_room_01_video (38)_f242.png,fall
fa1_outputs\balanced\normal\Home_01_video (16)_f165.png,normal
fa1_outputs\balanced\standing\Office_video (33)_f127.png,standing
fa1_outputs\balanced\sitting\aug333_C_flipped_Office_video (3)_f58.png,sitting
fa1_outputs\balanced\standing\Home_02_video (50)_f218.png,standing
fa1_outputs\balanced\fall\aug411_brightness_jitter_Home_01_video (4)_f156.png,fall
fa1_outputs\balanced\standing\Lecture_room_video (9)_f233.png,standing
fa1_outputs\balanced\normal\Office_video (23)_f458.png,normal
fa1_outputs\balanced\fall\aug0_B_rotated_15deg_Coffee_room_01_video (1)_f125.png,fall
fa1_outputs\balanced\normal\Office_video (22)_f88.png,normal
fa1_outputs\balanced\fall\aug88_C_flipped_Coffee_room_01_video (21)_f89.png,fall
fa1_outputs\balanced\standing\Coffee_room_01_video (25)_f98.png,standing
fa1_outputs\balanced\standing\Coffee_room_01_video (9)_f77.png,standing
fa1_outputs\balanced\standing\Home_02_video (36)_f76.png,standing
fa1_outputs\balanced\normal\aug167_B_rotated_15deg_Coffee_room_02_video (56)_f377.png,normal
fa1_outputs\balanced\sitting\aug370_brightness_jitter_Coffee_room_01_video (31)_f198.png,sitting
fa1_outputs\balanced\normal\Office_video (9)_f123.png,normal
fa1_outputs\balanced\walking\aug671_brightness_jitter_Home_02_video (37)_f0.png,walking
fa1_outputs\balanced\fall\aug355_B_rotated_15deg_Home_01_video (16)_f186.png,fall
fa1_outputs\balanced\fall\Coffee_room_01_video (34)_f350.png,fall
fa1_outputs\balanced\normal\Coffee_room_02_video (68)_f160.png,normal
fa1_outputs\balanced\sitting\aug136_B_rotated_15deg_Office_video (24)_f331.png,sitting
fa1_outputs\balanced\walking\aug98_B_rotated_15deg_Home_01_video (30)_f0.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (35)_f86.png,fall
fa1_outputs\balanced\fall\Coffee_room_01_video (21)_f91.png,fall
fa1_outputs\balanced\standing\Office_video (27)_f202.png,standing
fa1_outputs\balanced\sitting\Coffee_room_01_video (32)_f0.png,sitting
fa1_outputs\balanced\standing\Office_video (14)_f64.png,standing
fa1_outputs\balanced\fall\aug321_B_rotated_15deg_Coffee_room_02_video (61)_f525.png,fall
fa1_outputs\balanced\fall\aug91_B_rotated_15deg_Coffee_room_01_video (21)_f97.png,fall
fa1_outputs\balanced\walking\aug831_C_flipped_Home_02_video (55)_f162.png,walking
fa1_outputs\balanced\standing\Lecture_room_video (25)_f150.png,standing
fa1_outputs\balanced\standing\Coffee_room_01_video (11)_f301.png,standing
fa1_outputs\balanced\sitting\aug429_C_flipped_Home_01_video (26)_f43.png,sitting
fa1_outputs\balanced\sitting\aug226_C_flipped_Coffee_room_02_video (55)_f40.png,sitting
fa1_outputs\balanced\fall\aug95_C_flipped_Coffee_room_01_video (23)_f209.png,fall
fa1_outputs\balanced\standing\Coffee_room_01_video (38)_f220.png,standing
fa1_outputs\balanced\fall\Office_video (5)_f190.png,fall
fa1_outputs\balanced\fall\aug318_C_flipped_Coffee_room_02_video (60)_f157.png,fall
fa1_outputs\balanced\fall\Coffee_room_02_video (61)_f525.png,fall
fa1_outputs\balanced\walking\aug404_B_rotated_15deg_Home_02_video (55)_f0.png,walking
fa1_outputs\balanced\walking\aug479_brightness_jitter_Home_02_video (60)_f62.png,walking
fa1_outputs\balanced\walking\aug80_D_zoom_1.3x_Coffee_room_01_video (38)_f70.png,walking
fa1_outputs\balanced\walking\aug350_B_rotated_15deg_Office_video (19)_f41.png,walking
fa1_outputs\balanced\walking\aug133_B_rotated_15deg_Office_video (18)_f478.png,walking
fa1_outputs\balanced\walking\aug476_brightness_jitter_Home_02_video (55)_f162.png,walking
fa1_outputs\balanced\sitting\Lecture_room_video (19)_f327.png,sitting
fa1_outputs\balanced\fall\aug317_C_flipped_Coffee_room_02_video (60)_f150.png,fall
fa1_outputs\balanced\sitting\aug748_D_zoom_1.3x_Coffee_room_02_video (52)_f21.png,sitting
fa1_outputs\balanced\walking\aug231_brightness_jitter_Home_01_video (2)_f30.png,walking
fa1_outputs\balanced\walking\aug188_brightness_jitter_Home_02_video (53)_f27.png,walking
fa1_outputs\balanced\walking\aug507_brightness_jitter_Coffee_room_01_video (38)_f88.png,walking
fa1_outputs\balanced\fall\aug493_B_rotated_15deg_Coffee_room_01_video (1)_f125.png,fall
fa1_outputs\balanced\normal\aug253_C_flipped_Home_01_video (23)_f90.png,normal
fa1_outputs\balanced\sitting\aug182_D_zoom_1.3x_Coffee_room_01_video (22)_f45.png,sitting
fa1_outputs\balanced\normal\aug2_brightness_jitter_Coffee_room_01_video (1)_f31.png,normal
fa1_outputs\balanced\fall\aug21_brightness_jitter_Coffee_room_01_video (11)_f404.png,fall
fa1_outputs\balanced\sitting\Coffee_room_01_video (42)_f0.png,sitting
fa1_outputs\balanced\standing\Lecture_room_video (25)_f47.png,standing
fa1_outputs\balanced\fall\Home_02_video (37)_f129.png,fall
fa1_outputs\balanced\normal\Home_02_video (33)_f0.png,normal
fa1_outputs\balanced\sitting\aug34_C_flipped_Coffee_room_01_video (42)_f19.png,sitting
fa1_outputs\balanced\normal\Coffee_room_01_video (22)_f143.png,normal
fa1_outputs\balanced\standing\Office_video (31)_f126.png,standing
fa1_outputs\balanced\normal\Office_video (22)_f198.png,normal
fa1_outputs\balanced\fall\aug329_brightness_jitter_Coffee_room_02_video (62)_f225.png,fall
fa1_outputs\balanced\sitting\aug772_brightness_jitter_Home_01_video (16)_f0.png,sitting
fa1_outputs\balanced\normal\Coffee_room_01_video (44)_f53.png,normal
fa1_outputs\balanced\fall\Coffee_room_01_video (25)_f168.png,fall
fa1_outputs\balanced\normal\aug117_brightness_jitter_Coffee_room_01_video (44)_f116.png,normal
fa1_outputs\balanced\normal\Coffee_room_01_video (15)_f28.png,normal
fa1_outputs\balanced\sitting\aug101_B_rotated_15deg_Home_02_video (48)_f24.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (28)_f87.png,fall
fa1_outputs\balanced\fall\aug497_brightness_jitter_Coffee_room_01_video (1)_f62.png,fall
fa1_outputs\balanced\normal\Home_01_video (19)_f0.png,normal
fa1_outputs\balanced\sitting\aug633_B_rotated_15deg_Home_02_video (59)_f43.png,sitting
fa1_outputs\balanced\sitting\Coffee_room_01_video (27)_f50.png,sitting
fa1_outputs\balanced\sitting\Office_video (30)_f779.png,sitting
fa1_outputs\balanced\walking\aug100_brightness_jitter_Home_01_video (4)_f30.png,walking
fa1_outputs\balanced\fall\aug320_brightness_jitter_Coffee_room_02_video (61)_f1182.png,fall
fa1_outputs\balanced\normal\Coffee_room_02_video (68)_f482.png,normal
fa1_outputs\balanced\sitting\aug374_brightness_jitter_Coffee_room_01_video (32)_f0.png,sitting
fa1_outputs\balanced\normal\Home_02_video (57)_f0.png,normal
fa1_outputs\balanced\standing\Office_video (5)_f95.png,standing
fa1_outputs\balanced\sitting\aug719_brightness_jitter_Coffee_room_01_video (28)_f21.png,sitting
fa1_outputs\balanced\sitting\aug455_C_flipped_Home_02_video (52)_f27.png,sitting
fa1_outputs\balanced\standing\Coffee_room_02_video (65)_f213.png,standing
fa1_outputs\balanced\walking\aug394_D_zoom_1.3x_Home_02_video (49)_f78.png,walking
fa1_outputs\balanced\normal\Office_video (31)_f152.png,normal
fa1_outputs\balanced\sitting\aug193_C_flipped_Coffee_room_01_video (31)_f0.png,sitting
fa1_outputs\balanced\walking\aug471_B_rotated_15deg_Home_02_video (53)_f21.png,walking
fa1_outputs\balanced\walking\aug935_D_zoom_1.3x_Coffee_room_02_video (58)_f38.png,walking
fa1_outputs\balanced\standing\Office_video (6)_f103.png,standing
fa1_outputs\balanced\normal\aug179_B_rotated_15deg_Coffee_room_02_video (61)_f394.png,normal
fa1_outputs\balanced\sitting\aug181_B_rotated_15deg_Coffee_room_01_video (22)_f28.png,sitting
fa1_outputs\balanced\fall\aug498_C_flipped_Coffee_room_01_video (1)_f64.png,fall
fa1_outputs\balanced\fall\Home_01_video (9)_f156.png,fall
fa1_outputs\balanced\sitting\aug281_brightness_jitter_Home_02_video (59)_f43.png,sitting
fa1_outputs\balanced\sitting\aug540_D_zoom_1.3x_Coffee_room_01_video (27)_f50.png,sitting
fa1_outputs\balanced\sitting\aug0_B_rotated_15deg_Coffee_room_01_video (2)_f191.png,sitting
fa1_outputs\balanced\normal\Office_video (4)_f0.png,normal
fa1_outputs\balanced\walking\aug40_brightness_jitter_Home_02_video (50)_f273.png,walking
fa1_outputs\balanced\fall\aug4_C_flipped_Coffee_room_01_video (1)_f62.png,fall
fa1_outputs\balanced\sitting\aug494_C_flipped_Office_video (27)_f405.png,sitting
fa1_outputs\balanced\walking\aug956_brightness_jitter_Home_02_video (45)_f21.png,walking
fa1_outputs\balanced\walking\aug151_D_zoom_1.3x_Coffee_room_01_video (38)_f70.png,walking
fa1_outputs\balanced\standing\Coffee_room_01_video (46)_f58.png,standing
fa1_outputs\balanced\walking\aug281_brightness_jitter_Office_video (28)_f454.png,walking
fa1_outputs\balanced\walking\aug463_C_flipped_Home_02_video (49)_f273.png,walking
fa1_outputs\balanced\sitting\aug504_C_flipped_Office_video (3)_f186.png,sitting
fa1_outputs\balanced\walking\aug886_C_flipped_Home_02_video (46)_f26.png,walking
fa1_outputs\balanced\walking\aug569_B_rotated_15deg_Coffee_room_01_video (12)_f22.png,walking
fa1_outputs\balanced\normal\Home_02_video (54)_f135.png,normal
fa1_outputs\balanced\sitting\Office_video (30)_f623.png,sitting
fa1_outputs\balanced\fall\aug416_brightness_jitter_Home_01_video (7)_f139.png,fall
fa1_outputs\balanced\fall\Office_video (14)_f103.png,fall
fa1_outputs\balanced\standing\Coffee_room_01_video (29)_f205.png,standing
fa1_outputs\balanced\walking\aug413_brightness_jitter_Lecture_room_video (7)_f235.png,walking
fa1_outputs\balanced\fall\Home_01_video (13)_f167.png,fall
fa1_outputs\balanced\standing\Home_02_video (46)_f158.png,standing
fa1_outputs\balanced\sitting\aug38_brightness_jitter_Coffee_room_01_video (47)_f0.png,sitting
fa1_outputs\balanced\sitting\aug630_C_flipped_Home_02_video (52)_f0.png,sitting
fa1_outputs\balanced\normal\Coffee_room_01_video (6)_f179.png,normal
fa1_outputs\balanced\sitting\aug37_brightness_jitter_Coffee_room_01_video (43)_f0.png,sitting
fa1_outputs\balanced\fall\aug366_B_rotated_15deg_Home_01_video (20)_f147.png,fall
fa1_outputs\balanced\sitting\aug866_brightness_jitter_Office_video (30)_f748.png,sitting
fa1_outputs\balanced\walking\aug952_C_flipped_Home_01_video (4)_f30.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (38)_f254.png,fall
fa1_outputs\balanced\walking\aug382_brightness_jitter_Home_01_video (30)_f0.png,walking
fa1_outputs\balanced\fall\aug526_brightness_jitter_Coffee_room_01_video (14)_f76.png,fall
fa1_outputs\balanced\normal\aug18_brightness_jitter_Coffee_room_01_video (14)_f140.png,normal
fa1_outputs\balanced\fall\aug287_brightness_jitter_Coffee_room_02_video (55)_f230.png,fall
fa1_outputs\balanced\normal\aug14_brightness_jitter_Coffee_room_01_video (14)_f0.png,normal
fa1_outputs\balanced\fall\aug326_D_zoom_1.3x_Coffee_room_02_video (62)_f184.png,fall
fa1_outputs\balanced\fall\Coffee_room_01_video (30)_f90.png,fall
fa1_outputs\balanced\sitting\aug33_B_rotated_15deg_Coffee_room_01_video (42)_f0.png,sitting
fa1_outputs\balanced\sitting\Home_02_video (45)_f189.png,sitting
fa1_outputs\balanced\fall\aug306_B_rotated_15deg_Coffee_room_02_video (58)_f248.png,fall
fa1_outputs\balanced\fall\aug262_B_rotated_15deg_Coffee_room_02_video (51)_f101.png,fall
fa1_outputs\balanced\fall\aug380_C_flipped_Home_01_video (25)_f173.png,fall
fa1_outputs\balanced\fall\Home_01_video (16)_f158.png,fall
fa1_outputs\balanced\normal\aug293_C_flipped_Home_01_video (4)_f96.png,normal
fa1_outputs\balanced\walking\aug864_D_zoom_1.3x_Coffee_room_02_video (58)_f38.png,walking
fa1_outputs\balanced\sitting\aug475_brightness_jitter_Office_video (20)_f159.png,sitting
fa1_outputs\balanced\normal\Home_02_video (32)_f0.png,normal
fa1_outputs\balanced\walking\aug736_B_rotated_15deg_Home_01_video (3)_f30.png,walking
fa1_outputs\balanced\sitting\aug530_brightness_jitter_Coffee_room_01_video (21)_f22.png,sitting
fa1_outputs\balanced\sitting\Office_video (19)_f123.png,sitting
fa1_outputs\balanced\sitting\aug216_C_flipped_Coffee_room_01_video (48)_f292.png,sitting
fa1_outputs\balanced\normal\Office_video (21)_f160.png,normal
fa1_outputs\balanced\sitting\aug506_brightness_jitter_Office_video (3)_f280.png,sitting
fa1_outputs\balanced\walking\aug375_D_zoom_1.3x_Home_01_video (20)_f135.png,walking
fa1_outputs\balanced\walking\aug459_D_zoom_1.3x_Home_02_video (45)_f21.png,walking
fa1_outputs\balanced\walking\aug595_C_flipped_Home_01_video (30)_f0.png,walking
fa1_outputs\balanced\standing\Lecture_room_video (9)_f187.png,standing
fa1_outputs\balanced\standing\Home_02_video (44)_f196.png,standing
fa1_outputs\balanced\normal\Office_video (30)_f1122.png,normal
fa1_outputs\balanced\sitting\aug23_D_zoom_1.3x_Coffee_room_01_video (32)_f38.png,sitting
fa1_outputs\balanced\sitting\aug727_C_flipped_Coffee_room_01_video (32)_f38.png,sitting
fa1_outputs\balanced\sitting\aug398_D_zoom_1.3x_Coffee_room_02_video (55)_f0.png,sitting
fa1_outputs\balanced\fall\aug93_B_rotated_15deg_Coffee_room_01_video (22)_f128.png,fall
fa1_outputs\balanced\normal\aug16_brightness_jitter_Coffee_room_01_video (14)_f110.png,normal
fa1_outputs\balanced\normal\Office_video (31)_f162.png,normal
fa1_outputs\balanced\standing\Home_01_video (10)_f117.png,standing
fa1_outputs\balanced\sitting\aug579_C_flipped_Coffee_room_02_video (55)_f64.png,sitting
fa1_outputs\balanced\standing\Office_video (26)_f62.png,standing
fa1_outputs\balanced\fall\Coffee_room_02_video (53)_f287.png,fall
fa1_outputs\balanced\walking\aug822_D_zoom_1.3x_Home_02_video (50)_f62.png,walking
fa1_outputs\balanced\standing\Coffee_room_01_video (5)_f72.png,standing
fa1_outputs\balanced\sitting\aug790_D_zoom_1.3x_Home_02_video (31)_f195.png,sitting
fa1_outputs\balanced\standing\Coffee_room_02_video (49)_f246.png,standing
fa1_outputs\balanced\standing\Coffee_room_02_video (49)_f196.png,standing
fa1_outputs\balanced\sitting\Coffee_room_01_video (22)_f0.png,sitting
fa1_outputs\balanced\standing\Home_02_video (48)_f192.png,standing
fa1_outputs\balanced\walking\aug645_B_rotated_15deg_Coffee_room_01_video (30)_f54.png,walking
fa1_outputs\balanced\normal\Lecture_room_video (10)_f295.png,normal
fa1_outputs\balanced\fall\Home_01_video (23)_f96.png,fall
fa1_outputs\balanced\normal\Coffee_room_02_video (59)_f188.png,normal
fa1_outputs\balanced\standing\Coffee_room_01_video (19)_f26.png,standing
fa1_outputs\balanced\walking\aug34_C_flipped_Home_02_video (46)_f26.png,walking
fa1_outputs\balanced\sitting\aug211_C_flipped_Coffee_room_01_video (42)_f31.png,sitting
fa1_outputs\balanced\fall\Coffee_room_02_video (56)_f328.png,fall
fa1_outputs\balanced\fall\aug29_brightness_jitter_Coffee_room_01_video (14)_f58.png,fall
fa1_outputs\balanced\normal\aug275_D_zoom_1.3x_Home_01_video (28)_f0.png,normal
fa1_outputs\balanced\walking\aug928_C_flipped_Coffee_room_01_video (24)_f66.png,walking
fa1_outputs\balanced\sitting\Office_video (32)_f272.png,sitting
fa1_outputs\balanced\normal\Coffee_room_01_video (24)_f0.png,normal
fa1_outputs\balanced\walking\aug846_B_rotated_15deg_Office_video (19)_f263.png,walking
fa1_outputs\balanced\walking\aug391_D_zoom_1.3x_Home_02_video (48)_f0.png,walking
fa1_outputs\balanced\standing\Home_02_video (55)_f54.png,standing
